Name	ED	Dataset	Stirparo.lineage	Author.lineage	Branches	clusterUmap	EDfactor	finalClusters	sample_name	day	sex	dataset
hv_D8_IVC2_E2_B1_85	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B1_85	8	female	zhou
hv_D8_IVC2_E2_B1_86	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B1_86	8	female	zhou
hv_D8_IVC2_E2_B1_87	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B1_87	8	female	zhou
hv_D8_IVC2_E2_B1_89	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B1_89	8	female	zhou
hv_D8_IVC2_E2_B1_90	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B1_90	8	female	zhou
hv_D8_IVC2_E2_B1_91	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B1_91	8	female	zhou
hv_D8_IVC2_E2_B1_92	8	Zhou				Zhou	8	Pre.ST	hv_D8_IVC2_E2_B1_92	8	female	zhou
hv_D8_IVC2_E2_B1_93	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B1_93	8	female	zhou
hv_D8_IVC2_E2_B1_94	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B1_94	8	female	zhou
hv_D8_IVC2_E2_B1_95	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B1_95	8	female	zhou
hv_D8_IVC2_E2_B1_96	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B1_96	8	female	zhou
hv_D8_IVC2_E2_B2_10	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_10	8	female	zhou
hv_D8_IVC2_E2_B2_11	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_11	8	female	zhou
hv_D8_IVC2_E2_B2_12	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_12	8	female	zhou
hv_D8_IVC2_E2_B2_13	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_13	8	female	zhou
hv_D8_IVC2_E2_B2_14	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_14	8	female	zhou
hv_D8_IVC2_E2_B2_15	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_15	8	female	zhou
hv_D8_IVC2_E2_B2_16	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_16	8	female	zhou
hv_D8_IVC2_E2_B2_17	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_17	8	female	zhou
hv_D8_IVC2_E2_B2_18	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_18	8	female	zhou
hv_D8_IVC2_E2_B2_19	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_19	8	female	zhou
hv_D8_IVC2_E2_B2_2	8	Zhou				Zhou	8	Pre.ST	hv_D8_IVC2_E2_B2_2	8	female	zhou
hv_D8_IVC2_E2_B2_20	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_20	8	female	zhou
hv_D8_IVC2_E2_B2_21	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_21	8	female	zhou
hv_D8_IVC2_E2_B2_22	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_22	8	female	zhou
hv_D8_IVC2_E2_B2_24	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_24	8	female	zhou
hv_D8_IVC2_E2_B2_25	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B2_25	8	female	zhou
hv_D8_IVC2_E2_B2_26	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_26	8	female	zhou
hv_D8_IVC2_E2_B2_27	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_27	8	female	zhou
hv_D8_IVC2_E2_B2_28	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_28	8	female	zhou
hv_D8_IVC2_E2_B2_29	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_29	8	female	zhou
hv_D8_IVC2_E2_B2_3	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_3	8	female	zhou
hv_D8_IVC2_E2_B2_30	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_30	8	female	zhou
hv_D8_IVC2_E2_B2_31	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_31	8	female	zhou
hv_D8_IVC2_E2_B2_32	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_32	8	female	zhou
hv_D8_IVC2_E2_B2_33	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B2_33	8	female	zhou
hv_D8_IVC2_E2_B2_35	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_35	8	female	zhou
hv_D8_IVC2_E2_B2_36	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_36	8	female	zhou
hv_D8_IVC2_E2_B2_37	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_37	8	female	zhou
hv_D8_IVC2_E2_B2_38	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_38	8	female	zhou
hv_D8_IVC2_E2_B2_39	8	Zhou				Zhou	8	PrE	hv_D8_IVC2_E2_B2_39	8	female	zhou
hv_D8_IVC2_E2_B2_4	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_4	8	female	zhou
hv_D8_IVC2_E2_B2_40	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_40	8	female	zhou
hv_D8_IVC2_E2_B2_41	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_41	8	female	zhou
hv_D8_IVC2_E2_B2_42	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_42	8	female	zhou
hv_D8_IVC2_E2_B2_43	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_43	8	female	zhou
hv_D8_IVC2_E2_B2_44	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_44	8	female	zhou
hv_D8_IVC2_E2_B2_45	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_45	8	female	zhou
hv_D8_IVC2_E2_B2_46	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_46	8	female	zhou
hv_D8_IVC2_E2_B2_47	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_47	8	female	zhou
hv_D8_IVC2_E2_B2_48	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_48	8	female	zhou
hv_D8_IVC2_E2_B2_49	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B2_49	8	female	zhou
hv_D8_IVC2_E2_B2_5	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_5	8	female	zhou
hv_D8_IVC2_E2_B2_51	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B2_51	8	female	zhou
hv_D8_IVC2_E2_B2_52	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B2_52	8	female	zhou
hv_D8_IVC2_E2_B2_54	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_54	8	female	zhou
hv_D8_IVC2_E2_B2_55	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_55	8	female	zhou
hv_D8_IVC2_E2_B2_56	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_56	8	female	zhou
hv_D8_IVC2_E2_B2_57	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_57	8	female	zhou
hv_D8_IVC2_E2_B2_58	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_58	8	female	zhou
hv_D8_IVC2_E2_B2_59	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_59	8	female	zhou
hv_D8_IVC2_E2_B2_6	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_6	8	female	zhou
hv_D8_IVC2_E2_B2_60	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_60	8	female	zhou
hv_D8_IVC2_E2_B2_61	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_61	8	female	zhou
hv_D8_IVC2_E2_B2_62	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B2_62	8	female	zhou
hv_D8_IVC2_E2_B2_63	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_63	8	female	zhou
hv_D8_IVC2_E2_B2_66	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_66	8	female	zhou
hv_D8_IVC2_E2_B2_67	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_67	8	female	zhou
hv_D8_IVC2_E2_B2_68	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_68	8	female	zhou
hv_D8_IVC2_E2_B2_69	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_69	8	female	zhou
hv_D8_IVC2_E2_B2_7	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_7	8	female	zhou
hv_D8_IVC2_E2_B2_70	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_70	8	female	zhou
hv_D8_IVC2_E2_B2_72	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B2_72	8	female	zhou
hv_D8_IVC2_E2_B2_73	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_73	8	female	zhou
hv_D8_IVC2_E2_B2_74	8	Zhou				Zhou	8	Pre.ST	hv_D8_IVC2_E2_B2_74	8	female	zhou
hv_D8_IVC2_E2_B2_75	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_75	8	female	zhou
hv_D8_IVC2_E2_B2_76	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_76	8	female	zhou
hv_D8_IVC2_E2_B2_77	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B2_77	8	female	zhou
hv_D8_IVC2_E2_B2_78	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_78	8	female	zhou
hv_D8_IVC2_E2_B2_79	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_79	8	female	zhou
hv_D8_IVC2_E2_B2_8	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_8	8	female	zhou
hv_D8_IVC2_E2_B2_80	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_80	8	female	zhou
hv_D8_IVC2_E2_B2_81	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_81	8	female	zhou
hv_D8_IVC2_E2_B2_83	8	Zhou				Zhou	8	EPI	hv_D8_IVC2_E2_B2_83	8	female	zhou
hv_D8_IVC2_E2_B2_84	8	Zhou				Zhou	8	EPI	hv_D8_IVC2_E2_B2_84	8	female	zhou
hv_D8_IVC2_E2_B2_85	8	Zhou				Zhou	8	EPI	hv_D8_IVC2_E2_B2_85	8	female	zhou
hv_D8_IVC2_E2_B2_87	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_87	8	female	zhou
hv_D8_IVC2_E2_B2_88	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_88	8	female	zhou
hv_D8_IVC2_E2_B2_89	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_89	8	female	zhou
hv_D8_IVC2_E2_B2_90	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_90	8	female	zhou
hv_D8_IVC2_E2_B2_91	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_91	8	female	zhou
hv_D8_IVC2_E2_B2_93	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_93	8	female	zhou
hv_D8_IVC2_E2_B2_94	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_94	8	female	zhou
hv_D8_IVC2_E2_B2_95	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B2_95	8	female	zhou
hv_D8_IVC2_E2_B2_96	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B2_96	8	female	zhou
hv_D8_IVC2_E2_B3_33	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_33	8	female	zhou
hv_D8_IVC2_E2_B3_34	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_34	8	female	zhou
hv_D8_IVC2_E2_B3_35	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_35	8	female	zhou
hv_D8_IVC2_E2_B3_37	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B3_37	8	female	zhou
hv_D8_IVC2_E2_B3_38	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_38	8	female	zhou
hv_D8_IVC2_E2_B3_39	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_39	8	female	zhou
hv_D8_IVC2_E2_B3_40	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B3_40	8	female	zhou
hv_D8_IVC2_E2_B3_41	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B3_41	8	female	zhou
hv_D8_IVC2_E2_B3_42	8	Zhou				Zhou	8	TB.medium1	hv_D8_IVC2_E2_B3_42	8	female	zhou
hv_D8_IVC2_E2_B3_43	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B3_43	8	female	zhou
hv_D8_IVC2_E2_B3_44	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B3_44	8	female	zhou
hv_D8_IVC2_E2_B3_45	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B3_45	8	female	zhou
hv_D8_IVC2_E2_B3_46	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_46	8	female	zhou
hv_D8_IVC2_E2_B3_47	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_47	8	female	zhou
hv_D8_IVC2_E2_B3_48	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_48	8	female	zhou
hv_D8_IVC2_E2_B3_49	8	Zhou				Zhou	8	TB.medium1	hv_D8_IVC2_E2_B3_49	8	female	zhou
hv_D8_IVC2_E2_B3_50	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B3_50	8	female	zhou
hv_D8_IVC2_E2_B3_51	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_51	8	female	zhou
hv_D8_IVC2_E2_B3_52	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B3_52	8	female	zhou
hv_D8_IVC2_E2_B3_53	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_53	8	female	zhou
hv_D8_IVC2_E2_B3_54	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_54	8	female	zhou
hv_D8_IVC2_E2_B3_55	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_55	8	female	zhou
hv_D8_IVC2_E2_B3_56	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_56	8	female	zhou
hv_D8_IVC2_E2_B3_58	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_58	8	female	zhou
hv_D8_IVC2_E2_B3_60	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_60	8	female	zhou
hv_D8_IVC2_E2_B3_61	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_61	8	female	zhou
hv_D8_IVC2_E2_B3_62	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B3_62	8	female	zhou
hv_D8_IVC2_E2_B3_64	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B3_64	8	female	zhou
hv_D8_IVC2_E2_B3_65	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_65	8	female	zhou
hv_D8_IVC2_E2_B3_66	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_66	8	female	zhou
hv_D8_IVC2_E2_B3_67	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_67	8	female	zhou
hv_D8_IVC2_E2_B3_68	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_68	8	female	zhou
hv_D8_IVC2_E2_B3_69	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_69	8	female	zhou
hv_D8_IVC2_E2_B3_70	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_70	8	female	zhou
hv_D8_IVC2_E2_B3_71	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_71	8	female	zhou
hv_D8_IVC2_E2_B3_74	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_74	8	female	zhou
hv_D8_IVC2_E2_B3_75	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_75	8	female	zhou
hv_D8_IVC2_E2_B3_76	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_76	8	female	zhou
hv_D8_IVC2_E2_B3_77	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_77	8	female	zhou
hv_D8_IVC2_E2_B3_78	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_78	8	female	zhou
hv_D8_IVC2_E2_B3_79	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_79	8	female	zhou
hv_D8_IVC2_E2_B3_80	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B3_80	8	female	zhou
hv_D8_IVC2_E2_B3_81	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_81	8	female	zhou
hv_D8_IVC2_E2_B3_82	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_82	8	female	zhou
hv_D8_IVC2_E2_B3_83	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_83	8	female	zhou
hv_D8_IVC2_E2_B3_84	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_84	8	female	zhou
hv_D8_IVC2_E2_B3_85	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_85	8	female	zhou
hv_D8_IVC2_E2_B3_86	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_86	8	female	zhou
hv_D8_IVC2_E2_B3_87	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B3_87	8	female	zhou
hv_D8_IVC2_E2_B3_88	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_88	8	female	zhou
hv_D8_IVC2_E2_B3_89	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_89	8	female	zhou
hv_D8_IVC2_E2_B3_90	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_90	8	female	zhou
hv_D8_IVC2_E2_B3_91	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_91	8	female	zhou
hv_D8_IVC2_E2_B3_92	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_92	8	female	zhou
hv_D8_IVC2_E2_B3_93	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E2_B3_93	8	female	zhou
hv_D8_IVC2_E2_B3_94	8	Zhou				Zhou	8	TB.late	hv_D8_IVC2_E2_B3_94	8	female	zhou
hv_D8_IVC2_E2_B3_95	8	Zhou				Zhou	8	TB.medium2	hv_D8_IVC2_E2_B3_95	8	female	zhou
hv_D8_IVC2_E3_B1_1	8	Zhou				Zhou	8	PrE	hv_D8_IVC2_E3_B1_1	8	female	zhou
hv_D8_IVC2_E3_B1_11	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_11	8	female	zhou
hv_D8_IVC2_E3_B1_12	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_12	8	female	zhou
hv_D8_IVC2_E3_B1_14	8	Zhou				Zhou	8	PrE	hv_D8_IVC2_E3_B1_14	8	female	zhou
hv_D8_IVC2_E3_B1_15	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_15	8	female	zhou
hv_D8_IVC2_E3_B1_16	8	Zhou				Zhou	8	PrE	hv_D8_IVC2_E3_B1_16	8	female	zhou
hv_D8_IVC2_E3_B1_17	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_17	8	female	zhou
hv_D8_IVC2_E3_B1_18	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_18	8	female	zhou
hv_D8_IVC2_E3_B1_19	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_19	8	female	zhou
hv_D8_IVC2_E3_B1_20	8	Zhou				Zhou	8	TB.early	hv_D8_IVC2_E3_B1_20	8	female	zhou
hv_D8_IVC2_E3_B1_21	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_21	8	female	zhou
hv_D8_IVC2_E3_B1_22	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_22	8	female	zhou
hv_D8_IVC2_E3_B1_23	8	Zhou				Zhou	8	TB.early	hv_D8_IVC2_E3_B1_23	8	female	zhou
hv_D8_IVC2_E3_B1_24	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_24	8	female	zhou
hv_D8_IVC2_E3_B1_25	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_25	8	female	zhou
hv_D8_IVC2_E3_B1_26	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_26	8	female	zhou
hv_D8_IVC2_E3_B1_28	8	Zhou				Zhou	8	TB.early	hv_D8_IVC2_E3_B1_28	8	female	zhou
hv_D8_IVC2_E3_B1_29	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_29	8	female	zhou
hv_D8_IVC2_E3_B1_30	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_30	8	female	zhou
hv_D8_IVC2_E3_B1_31	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_31	8	female	zhou
hv_D8_IVC2_E3_B1_32	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_32	8	female	zhou
hv_D8_IVC2_E3_B1_33	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_33	8	female	zhou
hv_D8_IVC2_E3_B1_34	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_34	8	female	zhou
hv_D8_IVC2_E3_B1_35	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_35	8	female	zhou
hv_D8_IVC2_E3_B1_36	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_36	8	female	zhou
hv_D8_IVC2_E3_B1_37	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_37	8	female	zhou
hv_D8_IVC2_E3_B1_38	8	Zhou				Zhou	8	TB.medium1	hv_D8_IVC2_E3_B1_38	8	female	zhou
hv_D8_IVC2_E3_B1_39	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_39	8	female	zhou
hv_D8_IVC2_E3_B1_4	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_4	8	female	zhou
hv_D8_IVC2_E3_B1_40	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_40	8	female	zhou
hv_D8_IVC2_E3_B1_41	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_41	8	female	zhou
hv_D8_IVC2_E3_B1_42	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_42	8	female	zhou
hv_D8_IVC2_E3_B1_43	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_43	8	female	zhou
hv_D8_IVC2_E3_B1_44	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_44	8	female	zhou
hv_D8_IVC2_E3_B1_45	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_45	8	female	zhou
hv_D8_IVC2_E3_B1_46	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_46	8	female	zhou
hv_D8_IVC2_E3_B1_47	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_47	8	female	zhou
hv_D8_IVC2_E3_B1_49	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_49	8	female	zhou
hv_D8_IVC2_E3_B1_5	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_5	8	female	zhou
hv_D8_IVC2_E3_B1_50	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_50	8	female	zhou
hv_D8_IVC2_E3_B1_51	8	Zhou				Zhou	8	EPI	hv_D8_IVC2_E3_B1_51	8	female	zhou
hv_D8_IVC2_E3_B1_52	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_52	8	female	zhou
hv_D8_IVC2_E3_B1_53	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_53	8	female	zhou
hv_D8_IVC2_E3_B1_54	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_54	8	female	zhou
hv_D8_IVC2_E3_B1_55	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_55	8	female	zhou
hv_D8_IVC2_E3_B1_56	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_56	8	female	zhou
hv_D8_IVC2_E3_B1_57	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_57	8	female	zhou
hv_D8_IVC2_E3_B1_58	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_58	8	female	zhou
hv_D8_IVC2_E3_B1_59	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_59	8	female	zhou
hv_D8_IVC2_E3_B1_6	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_6	8	female	zhou
hv_D8_IVC2_E3_B1_60	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_60	8	female	zhou
hv_D8_IVC2_E3_B1_61	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_61	8	female	zhou
hv_D8_IVC2_E3_B1_62	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_62	8	female	zhou
hv_D8_IVC2_E3_B1_63	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_63	8	female	zhou
hv_D8_IVC2_E3_B1_64	8	Zhou				Zhou	8	TB.medium3	hv_D8_IVC2_E3_B1_64	8	female	zhou
hv_D8_IVC2_E3_B1_65	8	Zhou				Zhou	8	TB.apoptosis	hv_D8_IVC2_E3_B1_65	8	female	zhou
